id,def,age,inc_brac4,inc_brac3,inc_brac2,inc_brac1,income_missing,kin_missing,credit_score_avg,credit_score,credit_score_m,deposit_min_avg,deposit_max_avg,total_deposit,monthly_deposit_avg,min_rec_avg,max_rec_avg,total_rec,monthly_rec_avg,avg_monthly_inc,rec_inc_r,d_inc_r,airtime_min_avg,airtime_max_avg,total_airtime,monthly_airtime_avg,a_inc_r,avg_min_paybill,avg_max_paybill,total_paybill,monthly_paybill_avg,p_inc_r,avg_min_transfered,avg_max_transfered,total_transfered,avg_monthly_transferred,t_inc_r,avg_min_withdrawals,total_withdrawals,avg_withdrawls,w_inc_r,w_dep_r,avg_min_sent,avg_max_sent,avg_monthly_sent,s_inc_r,s_rec_r,monthly_exp_avg,inc-exp,exp-inc,rec_exp_r,d_exp_r,inc_exp_r,t_exp_r,w_exp_r,s_exp_r,p_exp_r,a_exp_r,total_sent
2687,0,40,0,0,0,0,1,1,15.86,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,0,28,0,0,0,0,1,1,14.36,718,0,428.5714286,42.85714286,300,42.85714286,214.4285714,2797.285714,66560,9508.571429,9551.428571,0.995513012,0.004486988,8.857142857,55.71428571,1345,192.1428571,0.020116662,770.5714286,1256.285714,9694,1384.857143,0.14498953,109.8571429,109.8571429,769,109.8571429,0.011501645,380,26440,3777.142857,0.395453186,88.13333333,10.42857143,2054.714286,4867.857143,0.509647024,0.509647024,10331.85714,-780.4285714,780.4285714,0.920315805,0.004148058,0.924463864,0.010632855,0.36558218,0.471150256,0.134037581,0.018597127,139950.8929
2689,1,39,0,0,0,0,1,1,0,0,0,857.1428571,85.71428571,600,85.71428571,32.85714286,571.4285714,11710,1672.857143,1758.571429,0.951259139,0.048740861,1.571428571,10.71428571,483,69,0.039236393,15.71428571,15.71428571,110,15.71428571,0.008935825,26.85714286,542.8571429,3988,569.7142857,0.323964257,57.14285714,400,57.14285714,0.032493907,0.666666667,28.57142857,327.4285714,1558.571429,0.886271324,0.886271324,2270.142857,-511.5714286,511.5714286,0.736895098,0.037757221,0.774652319,0.250959663,0.025171481,0.686552136,0.006922157,0.030394563,44808.92857
2690,1,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,0,41,0,0,1,0,0,0,0,0,1,0,0,0,0,114.2857143,471.4285714,4100,585.7142857,585.7142857,1,0,8.142857143,15.71428571,228,32.57142857,0.055609756,17.85714286,17.85714286,125,17.85714286,0.030487805,0,0,0,0,0,181.4285714,3770,538.5714286,0.919512195,0,257.1428571,257.1428571,257.1428571,0.43902439,0.43902439,846.1428571,-260.4285714,260.4285714,0.692216782,0,0.692216782,0,0.636501773,0.303900051,0.02110417,0.038494006,7392.857143
2692,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,1,26,0,0,0,0,1,1,0,0,1,85.71428571,15.71428571,170,24.28571429,45.71428571,228.8571429,2457,351,375.2857143,0.9352874,0.0647126,1.571428571,7.142857143,116,16.57142857,0.044156833,18.57142857,80.71428571,910,130,0.346402741,1.571428571,112.4285714,1306,186.5714286,0.497145032,42.85714286,300,42.85714286,0.114198706,1.764705882,3,24.28571429,195.1428571,0.519984774,0.519984774,571.1428571,-195.8571429,195.8571429,0.614557279,0.042521261,0.657078539,0.326663332,0.075037519,0.341670835,0.227613807,0.029014507,5610.357143
2695,1,36,0,0,1,0,0,0,14.08,704,0,0,0,0,0,71.42857143,2842.857143,24400,3485.714286,3485.714286,1,0,38.57142857,38.57142857,540,77.14285714,0.022131148,228.5714286,228.5714286,1600,228.5714286,0.06557377,0,0,0,0,0,571.4285714,4000,571.4285714,0.163934426,0,4,40,44,0.012622951,0.012622951,921.1428571,2564.571429,-2564.571429,3.784119107,0,3.784119107,0,0.620347395,0.047766749,0.248138958,0.083746898,1265
2696,0,32,0,0,0,0,0,0,15.14,757,0,2571.428571,2714.285714,42300,6042.857143,132.8571429,18597.14286,916752,130964.5714,137007.4286,0.955893945,0.044106055,4.428571429,114.2857143,3281,468.7142857,0.003421087,40,1847.142857,30460,4351.428571,0.03176053,342.8571429,342.8571429,2400,342.8571429,0.002502471,300,774930,110704.2857,0.808016666,18.31985816,8.571428571,8114.285714,19129.42857,0.139623295,0.139623295,134996.7143,2010.714286,-2010.714286,0.970131548,0.044762994,1.014894542,0.002539744,0.820051705,0.14170292,0.032233589,0.003472042,549971.0714
2697,0,27,0,0,0,0,1,1,6.1,305,0,1428.571429,142.8571429,1000,142.8571429,42.85714286,828.5714286,6100,871.4285714,1014.285714,0.85915493,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,147.1428571,325.7142857,0.321126761,0.321126761,325.7142857,688.5714286,-688.5714286,2.675438596,0.438596491,3.114035088,0,0,1,0,0,9364.285714
2698,1,24,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,0,27,0,1,0,0,0,0,0,0,1,1428.571429,7142.857143,51000,7285.714286,214.2857143,2142.857143,66000,9428.571429,16714.28571,0.564102564,0.435897436,5.714285714,42.85714286,2990,427.1428571,0.025555556,142.8571429,2901.714286,25286,3612.285714,0.216119658,0,0,0,0,0,185.7142857,18820,2688.571429,0.160854701,0.369019608,28.57142857,2807.142857,12776.42857,0.764401709,0.764401709,19504.42857,-2790.142857,2790.142857,0.483406699,0.37354154,0.856948239,0,0.137844153,0.655052699,0.18520336,0.021899788,367322.3214
2700,1,28,0,0,0,0,1,1,5.44,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,1,23,0,0,0,1,0,0,0,0,1,285.7142857,28.57142857,200,28.57142857,1.428571429,142.8571429,2519,359.8571429,388.4285714,0.926443545,0.073556455,2.142857143,7.142857143,198,28.28571429,0.07282089,0,0,0,0,0,0,0,0,0,0,42.85714286,1600,228.5714286,0.588451637,8,14.14285714,28.57142857,85.42857143,0.219933799,0.219933799,342.2857143,46.14285714,-46.14285714,1.051335559,0.083472454,1.134808013,0,0.667779633,0.249582638,0,0.08263773,2456.071429
2702,1,26,0,0,0,0,1,1,15.04,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,0,35,0,0,0,0,1,1,14.36,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,1,29,0,0,0,0,1,1,12.6,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,1,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,1,21,0,0,0,0,1,1,14.9,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,0,25,0,0,0,0,1,1,15.04,752,0,3214.285714,6285.714286,54620,7802.857143,87.14285714,3304.285714,57700,8242.857143,16045.71429,0.513710826,0.486289174,12.28571429,65.71428571,3020,431.4285714,0.026887464,1395.714286,1395.714286,9770,1395.714286,0.086983618,475.1428571,1436.428571,10201,1457.285714,0.090820869,475.7142857,25060,3580,0.223112536,0.458806298,20.71428571,7214.285714,13602,0.847702991,0.847702991,20466.42857,-4420.714286,4420.714286,0.402750148,0.381251527,0.784001675,0.071203713,0.174920602,0.664600565,0.068195302,0.021079817,391057.5
2708,1,23,0,0,0,1,0,0,9.34,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,14.28571429,14.28571429,0,0,14.28571429,-14.28571429,14.28571429,0,0,0,0,0,1,0,0,410.7142857
2709,1,32,0,0,0,0,1,1,13.06,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,1,37,0,0,0,0,1,1,4.96,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,1,33,0,0,0,0,1,1,5.44,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,1,27,0,0,0,0,1,1,0,0,0,14285.71429,1428.571429,10000,1428.571429,1328.571429,3642.857143,51800,7400,8828.571429,0.838187702,0.161812298,6.428571429,18.57142857,345,49.28571429,0.005582524,35.71428571,228.5714286,1850,264.2857143,0.029935275,0,0,0,0,0,1171.428571,12700,1814.285714,0.205501618,1.27,42.14285714,2238,6059.428571,0.686343042,0.686343042,8187.285714,641.2857143,-641.2857143,0.903840449,0.174486573,1.078327023,0,0.221597948,0.740102249,0.032280016,0.006019787,174208.5714
2713,1,24,0,0,0,0,1,1,13.32,666,0,114.2857143,328.5714286,2380,340,7.142857143,442.8571429,4430,632.8571429,972.8571429,0.65051395,0.34948605,1,2.857142857,62,8.857142857,0.009104258,0,0,0,0,0,0,0,0,0,0,28.57142857,1400,200,0.205580029,0.588235294,0.714285714,14.14285714,760.1428571,0.781350954,0.781350954,969,3.857142857,-3.857142857,0.653103347,0.350877193,1.00398054,0,0.206398349,0.784461153,0,0.009140498,21854.10714
2714,1,22,0,0,0,0,1,1,15.68,784,0,0,0,0,0,14.28571429,807.1428571,29654,4236.285714,4236.285714,1,0,2.857142857,14.28571429,160,22.85714286,0.005395562,122.8571429,122.8571429,860,122.8571429,0.029001147,0,0,0,0,0,842.8571429,8400,1200,0.283267013,0,1.428571429,325.7142857,2055.142857,0.485128482,0.485128482,3400.857143,835.4285714,-835.4285714,1.245652357,0,1.245652357,0,0.352852222,0.604301437,0.036125347,0.006720995,59085.35714
2715,0,23,0,0,0,0,0,0,0,0,1,5785.714286,578.5714286,4050,578.5714286,50,585.7142857,6950,992.8571429,1571.428571,0.631818182,0.368181818,1.428571429,14.28571429,205,29.28571429,0.018636364,131,131,917,131,0.083363636,0,0,0,0,0,114.2857143,1600,228.5714286,0.145454545,0.395061728,88.28571429,997.1428571,1106.857143,0.704363636,0.704363636,1495.714286,75.71428571,-75.71428571,0.663801337,0.386819484,1.050620821,0,0.152817574,0.740019102,0.087583572,0.019579752,31822.14286
2716,1,27,0,0,0,0,1,1,12.94,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,0,46,0,0,0,0,1,1,14.52,726,0,142.8571429,71.42857143,1100,157.1428571,171.4285714,418.1428571,5287,755.2857143,912.4285714,0.827775168,0.172224832,2.428571429,7.142857143,186,26.57142857,0.029121653,51.42857143,51.42857143,360,51.42857143,0.05636449,0,0,0,0,0,128.5714286,1900,271.4285714,0.297479255,1.727272727,87.14285714,157.1428571,285.8571429,0.313292626,0.313292626,635.2857143,277.1428571,-277.1428571,1.188891387,0.247357769,1.436249157,0,0.427254329,0.449966269,0.080953452,0.04182595,8218.392857
2718,0,28,0,0,0,0,1,1,15.34,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,1,59,0,0,0,0,1,1,6.06,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,0,27,0,0,1,0,0,0,0,0,1,3214.285714,2750,21250,3035.714286,69.28571429,4728.571429,36775,5253.571429,8289.285714,0.633778544,0.366221456,8.571428571,35.71428571,779,111.2857143,0.013425248,46.42857143,285.7142857,2325,332.1428571,0.040068936,57.14285714,3035,23145,3306.428571,0.398879793,550,26350,3764.285714,0.454114606,1.24,13.57142857,357.1428571,1495.428571,0.180404998,0.180404998,9009.571429,-720.2857143,720.2857143,0.583110026,0.336943251,0.920053277,0.366990661,0.417809631,0.165982209,0.036865556,0.012351943,42993.57143
2721,1,37,0,0,0,0,1,1,15.36,768,0,71.42857143,7.142857143,50,7.142857143,6.428571429,75.28571429,872,124.5714286,131.7142857,0.945770065,0.054229935,7.142857143,7.142857143,50,7.142857143,0.054229935,0,0,0,0,0,0,0,0,0,0,71.42857143,500,71.42857143,0.542299349,10,3.857142857,14.28571429,44.28571429,0.336225597,0.336225597,122.8571429,8.857142857,-8.857142857,1.013953488,0.058139535,1.072093023,0,0.581395349,0.360465116,0,0.058139535,1273.214286
2722,0,24,0,0,0,0,1,1,7.08,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,1,25,0,0,0,0,1,1,11.08,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,1,26,0,0,0,1,0,0,0,0,1,757.1428571,175.7142857,2030,290,47.14285714,154.2857143,1180,168.5714286,458.5714286,0.367601246,0.632398754,3,17.57142857,1176,168,0.36635514,0,0,0,0,0,0,0,0,0,0,656575.7143,12592,1798.857143,3.922741433,6.202955665,125.2857143,368.7142857,1641.857143,3.580373832,3.580373832,3608.714286,-3150.142857,3150.142857,0.046712323,0.080361031,0.127073354,0,0.498475911,0.454970112,0,0.046553976,47203.39286
2725,1,23,0,0,0,1,0,0,14.04,702,0,0,0,0,0,78.57142857,100,750,107.1428571,107.1428571,1,0,0.714285714,35.71428571,285,40.71428571,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.57142857,57.14285714,64.14285714,0.598666667,0.598666667,104.8571429,2.285714286,-2.285714286,1.021798365,0,1.021798365,0,0,0.611716621,0,0.388283379,1844.107143
2726,1,31,0,0,0,0,1,1,14.46,723,0,1528.571429,157.1428571,1170,167.1428571,214.2857143,214.2857143,1500,214.2857143,381.4285714,0.561797753,0.438202247,5.714285714,5.714285714,60,8.571428571,0.02247191,0,0,0,0,0,74.57142857,74.57142857,522,74.57142857,0.195505618,0,0,0,0,0,14.71428571,85.71428571,165.4285714,0.433707865,0.433707865,248.5714286,132.8571429,-132.8571429,0.862068966,0.672413793,1.534482759,0.3,0,0.665517241,0,0.034482759,4756.071429
2727,1,28,0,0,0,0,1,1,14.92,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,0,20,0,0,1,0,0,0,0,0,1,14285.71429,1428.571429,10000,1428.571429,675.2857143,1785.714286,29651,4235.857143,5664.428571,0.747799551,0.252200449,7.142857143,21.42857143,1200,171.4285714,0.030264054,128.5714286,1067.857143,9275,1325,0.233915916,0,0,0,0,0,185.7142857,23300,3328.571429,0.587627046,2.33,14.28571429,285.7142857,951.4285714,0.167965499,0.167965499,5776.428571,-112,112,0.733300359,0.247310498,0.980610857,0,0.576233461,0.164708792,0.229380487,0.02967726,27353.57143
2729,1,26,0,0,0,0,0,0,14.32,716,0,3857.142857,4885.714286,136900,19557.14286,1404.714286,3715.285714,40715,5816.428571,25373.57143,0.229231765,0.770768235,15,37.14285714,1430,204.2857143,0.008051122,138.5714286,964.2857143,8400,1200,0.047293303,15.71428571,5742.857143,123670,17667.14286,0.696281283,850,29200,4171.428571,0.164400529,0.213294375,37.28571429,7718.142857,14020,0.552543423,0.552543423,37262.85714,-11889.28571,11889.28571,0.156091857,0.524842816,0.680934673,0.474122067,0.111946021,0.376245975,0.03220365,0.005482288,403075
2730,0,29,0,0,1,0,0,0,13.78,689,0,24428.57143,3285.714286,23100,3300,193.8571429,4885.714286,102414,14630.57143,17930.57143,0.815956786,0.184043214,6.142857143,98.57142857,2865,409.2857143,0.022826139,82.85714286,381.8571429,5923,846.1428571,0.047189955,8.714285714,45.28571429,937,133.8571429,0.007465303,1357.142857,37300,5328.571429,0.297178004,1.614718615,12.14285714,3332.857143,8981.714286,0.500916232,0.500916232,15699.57143,2231,-2231,0.931908969,0.210196821,1.14210579,0.008526165,0.339408719,0.572099329,0.053895921,0.026069865,258224.2857
2731,0,25,0,0,0,0,1,1,14.72,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,1,41,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,1,23,0,0,0,0,1,1,0,0,0,1000,100,700,100,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,14.28571429,14.28571429,100,14.28571429,0.142857143,0,0,0,0,0,0.714285714,14.28571429,110.4285714,1.104285714,1.104285714,124.7142857,-24.71428571,24.71428571,0,0.801832761,0.801832761,0.114547537,0,0.885452463,0,0,3174.821429
2734,1,29,0,0,1,0,0,0,0,0,1,142.8571429,1606.428571,23345,3335,28.57142857,865.2857143,14138,2019.714286,5354.714286,0.377184324,0.622815676,3,8.571428571,121,17.28571429,0.00322813,0,0,0,0,0,0,0,0,0,0,88.57142857,15670,2238.571429,0.418056185,0.671235811,4.714285714,1049.285714,3120,0.582664141,0.582664141,5375.857143,-21.14285714,21.14285714,0.375700885,0.620366187,0.996067072,0,0.416412001,0.580372565,0,0.003215434,89700
2735,1,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,1,52,0,0,0,0,1,1,14.28,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,1,23,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,0,33,0,0,0,0,1,1,14.18,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,1,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,1,29,0,0,0,0,1,1,15.66,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,1,23,0,0,0,0,1,1,14.12,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,1,54,0,0,0,0,1,1,16.48,824,0,85.71428571,11.42857143,280,40,7.142857143,14.28571429,335,47.85714286,87.85714286,0.544715447,0.455284553,1.428571429,2.857142857,90,12.85714286,0.146341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,7.857142857,62.71428571,0.713821138,0.713821138,75.57142857,12.28571429,-12.28571429,0.633270321,0.529300567,1.162570888,0,0,0.829867675,0,0.170132325,1803.035714
2743,0,27,0,0,0,0,1,1,14.36,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,1,31,0,0,0,1,0,0,0,0,1,5857.142857,585.7142857,4100,585.7142857,111.7142857,4053.857143,68406,9772.285714,10358,0.943452956,0.056547044,8.428571429,28.57142857,1220,174.2857143,0.016826194,1796.857143,2820.714286,22867,3266.714286,0.315380796,366,4233.714286,54924,7846.285714,0.757509723,635.7142857,26320,3760,0.363004441,6.419512195,12,4369.428571,9182.285714,0.886492152,0.886492152,24229.57143,-13871.57143,13871.57143,0.403320618,0.024173531,0.427494148,0.323830974,0.155182274,0.378970208,0.134823445,0.007193099,263990.7143
2745,1,27,0,0,0,0,1,1,6.78,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,1,24,0,0,0,1,0,0,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,1,27,0,0,0,0,1,1,14.46,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,1,40,0,0,0,0,1,1,4.62,231,0,101428.5714,12000,135000,19285.71429,2585.714286,11648.57143,251684,35954.85714,55240.57143,0.650877719,0.349122281,18.57142857,50,2422,346,0.006263512,397.1428571,4142.857143,45230,6461.428571,0.116968894,1428.571429,1428.571429,10000,1428.571429,0.02586091,1492.857143,83650,11950,0.21632651,0.61962963,732.2857143,9171.428571,35711.71429,0.646476192,0.646476192,55897.71429,-657.1428571,657.1428571,0.643225892,0.345017941,0.988243833,0.025556885,0.213783339,0.63887611,0.115593789,0.006189877,1026711.786
2749,1,35,0,0,0,0,1,1,15.88,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,1,22,0,0,0,0,1,1,14.32,716,0,71.42857143,700,50160,7165.714286,0,0,0,0,7165.714286,0,1,1.428571429,7.142857143,200,28.57142857,0.003987241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,7137.142857,-7137.142857,0,250.8,250.8,0,0,0,0,1,0
2751,0,28,0,0,0,0,1,1,15.34,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.57142857,16.57142857,116,16.57142857,0,0,0,0,0,0,7.142857143,7.142857143,7.142857143,0,0,23.71428571,-23.71428571,23.71428571,0,0,0,0.698795181,0,0.301204819,0,0,205.3571429
2752,0,20,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,0,21,0,0,0,1,0,0,0,0,1,1407.142857,3172.571429,101483,14497.57143,61.42857143,7508.571429,105095,15013.57143,29511.14286,0.50874246,0.49125754,23.14285714,76,3295,470.7142857,0.015950392,389.7142857,461.4285714,3268,466.8571429,0.01581969,134.2857143,154.5714286,1262,180.2857143,0.006109073,731.4285714,140780,20111.42857,0.681485928,1.387227417,57.28571429,2968.142857,7906.428571,0.267913331,0.267913331,29135.71429,375.4285714,-375.4285714,0.515297867,0.497587644,1.012885511,0.006187791,0.690267222,0.271365531,0.016023535,0.016155921,227309.8214
2754,1,24,0,0,0,0,1,1,14.32,716,0,285.7142857,42.85714286,500,71.42857143,4.571428571,121.4285714,2827,403.8571429,475.2857143,0.849714457,0.150285543,1.428571429,18.57142857,795,113.5714286,0.238954013,21.42857143,21.42857143,150,21.42857143,0.045085663,0,0,0,0,0,64.28571429,450,64.28571429,0.135256988,0.9,0.714285714,35.71428571,228.2857143,0.480312594,0.480312594,427.5714286,47.71428571,-47.71428571,0.944537254,0.167056465,1.111593719,0,0.150350819,0.533912462,0.05011694,0.265619779,6563.214286
2755,1,24,0,0,0,0,1,1,14.24,712,0,214.2857143,57.14285714,3510,501.4285714,7.142857143,164.2857143,2820,402.8571429,904.2857143,0.44549763,0.55450237,8.571428571,40.42857143,683,97.57142857,0.107898894,0,0,0,0,0,0,0,0,0,0,85.71428571,600,85.71428571,0.09478673,0.170940171,10.14285714,42.71428571,752.2857143,0.831911532,0.831911532,935.5714286,-31.28571429,31.28571429,0.430600092,0.535959689,0.96655978,0,0.091617041,0.804092228,0,0.104290731,21628.21429
2756,0,32,0,0,1,0,0,0,14.84,742,0,0,0,0,0,97.14285714,731.4285714,17981,2568.714286,2568.714286,1,0,11.42857143,17.14285714,363,51.85714286,0.020187976,42.85714286,181.8571429,1573,224.7142857,0.08748123,0,0,0,0,0,195.7142857,12070,1724.285714,0.671264112,0,149.5714286,725.7142857,1308.142857,0.509259774,0.509259774,3309,-740.2857143,740.2857143,0.776281138,0,0.776281138,0,0.521089669,0.395328757,0.067910029,0.015671545,37609.10714
2757,1,43,0,0,0,0,1,1,7.88,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,0,37,0,0,0,0,1,1,0,0,0,69142.85714,9828.571429,70900,10128.57143,1788.571429,10164.28571,147900,21128.57143,31257.14286,0.675959781,0.324040219,32.85714286,71.42857143,1981,283,0.009053931,191.1428571,5403.857143,74969,10709.85714,0.342637112,557.1428571,557.1428571,3900,557.1428571,0.017824497,841.4285714,24890,3555.714286,0.113756856,0.351057828,52.71428571,7492.857143,12431.14286,0.397705667,0.397705667,27536.85714,3720.285714,-3720.285714,0.767283329,0.367818716,1.135102045,0.020232623,0.129125639,0.451436516,0.388928086,0.010277135,357395.3571
